Time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0[rad],ex[rad],ey[rad],ez[rad]
  8.305000000000e+00, -5.922713758689e-15,  0.000000000000e+00,  1.188367792880e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.235326389545e-14,  0.000000000000e+00, -1.302890700568e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.310000000000e+00, -5.915073656914e-15,  0.000000000000e+00,  1.188441969105e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.238287255979e-14,  0.000000000000e+00, -1.302296498119e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.315000000000e+00, -5.918790355834e-15,  0.000000000000e+00,  1.188515932041e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.241247141759e-14,  0.000000000000e+00, -1.301702258635e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.320000000000e+00, -5.922507571327e-15,  0.000000000000e+00,  1.188589682206e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.244208886214e-14,  0.000000000000e+00, -1.301107982222e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.325000000000e+00, -5.914864292784e-15,  0.000000000000e+00,  1.188663220119e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.247169649350e-14,  0.000000000000e+00, -1.300513668988e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.330000000000e+00, -5.924264217241e-15,  0.000000000000e+00,  1.188736546297e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.250129431424e-14,  0.000000000000e+00, -1.299919319038e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.335000000000e+00, -5.916618833720e-15,  0.000000000000e+00,  1.188809661255e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.253091072748e-14,  0.000000000000e+00, -1.299324932477e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.340000000000e+00, -5.926021342756e-15,  0.000000000000e+00,  1.188882565508e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.256051732738e-14,  0.000000000000e+00, -1.298730509411e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.345000000000e+00, -5.918373864496e-15,  0.000000000000e+00,  1.188955259570e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.259014252491e-14,  0.000000000000e+00, -1.298136049946e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.350000000000e+00, -5.922094153124e-15,  0.000000000000e+00,  1.189027743952e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.261975790640e-14,  0.000000000000e+00, -1.297541554187e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.355000000000e+00, -5.925814949583e-15,  0.000000000000e+00,  1.189100019166e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.264939189254e-14,  0.000000000000e+00, -1.296947022237e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.360000000000e+00, -5.918164348311e-15,  0.000000000000e+00,  1.189172085721e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.267901605609e-14,  0.000000000000e+00, -1.296352454202e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.365000000000e+00, -5.927573263916e-15,  0.000000000000e+00,  1.189243944126e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.270863039959e-14,  0.000000000000e+00, -1.295757850186e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.370000000000e+00, -5.919920593298e-15,  0.000000000000e+00,  1.189315594889e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.273826335339e-14,  0.000000000000e+00, -1.295163210293e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.375000000000e+00, -5.923643408745e-15,  0.000000000000e+00,  1.189387038515e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.276788648447e-14,  0.000000000000e+00, -1.294568534626e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.380000000000e+00, -5.927366725867e-15,  0.000000000000e+00,  1.189458275511e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.279752823280e-14,  0.000000000000e+00, -1.293973823289e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.385000000000e+00, -5.919710970109e-15,  0.000000000000e+00,  1.189529306380e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.282716015193e-14,  0.000000000000e+00, -1.293379076385e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.390000000000e+00, -5.929126214596e-15,  0.000000000000e+00,  1.189600131624e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.285678224437e-14,  0.000000000000e+00, -1.292784294017e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.395000000000e+00, -5.921468414596e-15,  0.000000000000e+00,  1.189670751747e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.288642295963e-14,  0.000000000000e+00, -1.292189476287e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.400000000000e+00, -5.925193726216e-15,  0.000000000000e+00,  1.189741167248e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.291605384557e-14,  0.000000000000e+00, -1.291594623299e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.405000000000e+00, -5.928919533424e-15,  0.000000000000e+00,  1.189811378626e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.294570336119e-14,  0.000000000000e+00, -1.290999735154e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.410000000000e+00, -5.921258685725e-15,  0.000000000000e+00,  1.189881386381e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.297534304110e-14,  0.000000000000e+00, -1.290404811954e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.415000000000e+00, -5.930680182291e-15,  0.000000000000e+00,  1.189951191009e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.300497288775e-14,  0.000000000000e+00, -1.289809853802e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.420000000000e+00, -5.923017315168e-15,  0.000000000000e+00,  1.190020793006e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.303462136961e-14,  0.000000000000e+00, -1.289214860797e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.425000000000e+00, -5.926745092665e-15,  0.000000000000e+00,  1.190090192867e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.306426001561e-14,  0.000000000000e+00, -1.288619833042e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.430000000000e+00, -5.930473359731e-15,  0.000000000000e+00,  1.190159391086e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.309391730358e-14,  0.000000000000e+00, -1.288024770638e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.435000000000e+00, -5.922807481923e-15,  0.000000000000e+00,  1.190228388156e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.312356474939e-14,  0.000000000000e+00, -1.287429673685e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.440000000000e+00, -5.932235154641e-15,  0.000000000000e+00,  1.190297184567e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.315320235547e-14,  0.000000000000e+00, -1.286834542283e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.445000000000e+00, -5.924567281944e-15,  0.000000000000e+00,  1.190365780810e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.318285860898e-14,  0.000000000000e+00, -1.286239376534e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.450000000000e+00, -5.928297495365e-15,  0.000000000000e+00,  1.190434177375e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.321250502019e-14,  0.000000000000e+00, -1.285644176536e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.455000000000e+00, -5.932028192408e-15,  0.000000000000e+00,  1.190502374750e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.324217008551e-14,  0.000000000000e+00, -1.285048942389e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.460000000000e+00, -5.924357345616e-15,  0.000000000000e+00,  1.190570373420e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.327182530230e-14,  0.000000000000e+00, -1.284453674194e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.465000000000e+00, -5.933791119428e-15,  0.000000000000e+00,  1.190638173874e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.330147067296e-14,  0.000000000000e+00, -1.283858372049e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.470000000000e+00, -5.926118302001e-15,  0.000000000000e+00,  1.190705776594e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.333113470312e-14,  0.000000000000e+00, -1.283263036053e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.475000000000e+00, -5.929850921738e-15,  0.000000000000e+00,  1.190773182065e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.336078888461e-14,  0.000000000000e+00, -1.282667666305e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.480000000000e+00, -5.933584019215e-15,  0.000000000000e+00,  1.190840390768e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.339046173221e-14,  0.000000000000e+00, -1.282072262904e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.485000000000e+00, -5.925908263865e-15,  0.000000000000e+00,  1.190907403187e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.342012472499e-14,  0.000000000000e+00, -1.281476825947e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.490000000000e+00, -5.935348064572e-15,  0.000000000000e+00,  1.190974219800e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.344977786531e-14,  0.000000000000e+00, -1.280881355533e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.495000000000e+00, -5.927670362563e-15,  0.000000000000e+00,  1.191040841087e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.347944967706e-14,  0.000000000000e+00, -1.280285851760e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.500000000000e+00, -5.937112553442e-15,  0.000000000000e+00,  1.191107267526e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.350911163386e-14,  0.000000000000e+00, -1.279690314725e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.505000000000e+00, -5.929432914287e-15,  0.000000000000e+00,  1.191173499595e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.353879226681e-14,  0.000000000000e+00, -1.279094744525e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.510000000000e+00, -5.933168853768e-15,  0.000000000000e+00,  1.191239537768e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.356846304231e-14,  0.000000000000e+00, -1.278499141257e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.515000000000e+00, -5.936905262868e-15,  0.000000000000e+00,  1.191305382520e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.359815250048e-14,  0.000000000000e+00, -1.277903505019e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.520000000000e+00, -5.929222735735e-15,  0.000000000000e+00,  1.191371034326e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.362783209513e-14,  0.000000000000e+00, -1.277307835907e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.525000000000e+00, -5.938670851057e-15,  0.000000000000e+00,  1.191436493658e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.365750182860e-14,  0.000000000000e+00, -1.276712134017e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.530000000000e+00, -5.930986410370e-15,  0.000000000000e+00,  1.191501760987e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.368719024997e-14,  0.000000000000e+00, -1.276116399445e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.535000000000e+00, -5.934724686481e-15,  0.000000000000e+00,  1.191566836784e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.371686880769e-14,  0.000000000000e+00, -1.275520632288e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.540000000000e+00, -5.938463426492e-15,  0.000000000000e+00,  1.191631721518e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.374656605973e-14,  0.000000000000e+00, -1.274924832640e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.545000000000e+00, -5.930776133011e-15,  0.000000000000e+00,  1.191696415657e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.377625344214e-14,  0.000000000000e+00, -1.274329000598e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.550000000000e+00, -5.940230100602e-15,  0.000000000000e+00,  1.191760919668e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.380593095724e-14,  0.000000000000e+00, -1.273733136256e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.555000000000e+00, -5.932540916887e-15,  0.000000000000e+00,  1.191825234018e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.383562717181e-14,  0.000000000000e+00, -1.273137239710e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.560000000000e+00, -5.936281501159e-15,  0.000000000000e+00,  1.191889359172e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.386531351663e-14,  0.000000000000e+00, -1.272541311054e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.565000000000e+00, -5.940022543676e-15,  0.000000000000e+00,  1.191953295592e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.389501856727e-14,  0.000000000000e+00, -1.271945350382e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.570000000000e+00, -5.932330541946e-15,  0.000000000000e+00,  1.192017043743e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.392471374225e-14,  0.000000000000e+00, -1.271349357790e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.575000000000e+00, -5.941790290465e-15,  0.000000000000e+00,  1.192080604086e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.395439904385e-14,  0.000000000000e+00, -1.270753333370e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.580000000000e+00, -5.934096421552e-15,  0.000000000000e+00,  1.192143977081e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.398410305637e-14,  0.000000000000e+00, -1.270157277217e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.585000000000e+00, -5.937839285843e-15,  0.000000000000e+00,  1.192207163189e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.401379719310e-14,  0.000000000000e+00, -1.269561189424e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.590000000000e+00, -5.941582602789e-15,  0.000000000000e+00,  1.192270162867e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.404351004702e-14,  0.000000000000e+00, -1.268965070085e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.595000000000e+00, -5.933885950239e-15,  0.000000000000e+00,  1.192332976574e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.407321301931e-14,  0.000000000000e+00, -1.268368919292e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.600000000000e+00, -5.943351409165e-15,  0.000000000000e+00,  1.192395604766e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.410290611223e-14,  0.000000000000e+00, -1.267772737139e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.605000000000e+00, -5.935652912220e-15,  0.000000000000e+00,  1.192458047897e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.413261792738e-14,  0.000000000000e+00, -1.267176523718e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.610000000000e+00, -5.939398028711e-15,  0.000000000000e+00,  1.192520306423e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.416231986078e-14,  0.000000000000e+00, -1.266580279122e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.615000000000e+00, -5.943143592332e-15,  0.000000000000e+00,  1.192582380797e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.419204052258e-14,  0.000000000000e+00, -1.265984003443e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.620000000000e+00, -5.935442345731e-15,  0.000000000000e+00,  1.192644271470e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.422175129688e-14,  0.000000000000e+00, -1.265387696772e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.625000000000e+00, -5.944913445358e-15,  0.000000000000e+00,  1.192705978895e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.425145218589e-14,  0.000000000000e+00, -1.264791359202e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.630000000000e+00, -5.937210376884e-15,  0.000000000000e+00,  1.192767503520e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.428117180828e-14,  0.000000000000e+00, -1.264194990823e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.635000000000e+00, -5.940957718078e-15,  0.000000000000e+00,  1.192828845796e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.431088154304e-14,  0.000000000000e+00, -1.263598591728e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.640000000000e+00, -5.944705500942e-15,  0.000000000000e+00,  1.192890006170e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.434061001729e-14,  0.000000000000e+00, -1.263002162008e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.645000000000e+00, -5.936999716400e-15,  0.000000000000e+00,  1.192950985090e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.437032859822e-14,  0.000000000000e+00, -1.262405701753e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.650000000000e+00, -5.946476387827e-15,  0.000000000000e+00,  1.193011783000e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.440003728802e-14,  0.000000000000e+00, -1.261809211053e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.655000000000e+00, -5.938768803675e-15,  0.000000000000e+00,  1.193072400347e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.442976472223e-14,  0.000000000000e+00, -1.261212690000e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.660000000000e+00, -5.942518342394e-15,  0.000000000000e+00,  1.193132837574e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.445948226299e-14,  0.000000000000e+00, -1.260616138683e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.665000000000e+00, -5.946268317384e-15,  0.000000000000e+00,  1.193193095123e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.448921855420e-14,  0.000000000000e+00, -1.260019557192e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.670000000000e+00, -5.938558050366e-15,  0.000000000000e+00,  1.193253173437e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.451894494634e-14,  0.000000000000e+00, -1.259422945617e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.675000000000e+00, -5.948040225487e-15,  0.000000000000e+00,  1.193313072956e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.454866144157e-14,  0.000000000000e+00, -1.258826304048e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.680000000000e+00, -5.940328180863e-15,  0.000000000000e+00,  1.193372794121e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.457839669211e-14,  0.000000000000e+00, -1.258229632574e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.685000000000e+00, -5.944079890241e-15,  0.000000000000e+00,  1.193432337369e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.460812204345e-14,  0.000000000000e+00, -1.257632931284e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.690000000000e+00, -5.947832030555e-15,  0.000000000000e+00,  1.193491703139e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.463786615606e-14,  0.000000000000e+00, -1.257036200266e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.695000000000e+00, -5.940117335880e-15,  0.000000000000e+00,  1.193550891868e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.466760036393e-14,  0.000000000000e+00, -1.256439439610e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.700000000000e+00, -5.949604947381e-15,  0.000000000000e+00,  1.193609903990e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.469732466918e-14,  0.000000000000e+00, -1.255842649404e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.705000000000e+00, -5.941888496851e-15,  0.000000000000e+00,  1.193668739940e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.472706774051e-14,  0.000000000000e+00, -1.255245829736e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.710000000000e+00, -5.945642350335e-15,  0.000000000000e+00,  1.193727400153e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.475680090696e-14,  0.000000000000e+00, -1.254648980693e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.715000000000e+00, -5.949396629481e-15,  0.000000000000e+00,  1.193785885061e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.478655284537e-14,  0.000000000000e+00, -1.254052102365e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.720000000000e+00, -5.941677561335e-15,  0.000000000000e+00,  1.193844195095e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.481629487342e-14,  0.000000000000e+00, -1.253455194837e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.725000000000e+00, -5.945432688665e-15,  0.000000000000e+00,  1.193902330687e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.484602699324e-14,  0.000000000000e+00, -1.252858258199e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.730000000000e+00, -5.949188238522e-15,  0.000000000000e+00,  1.193960292264e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.487577789136e-14,  0.000000000000e+00, -1.252261292536e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.735000000000e+00, -5.941466572040e-15,  0.000000000000e+00,  1.194018080258e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.490551887579e-14,  0.000000000000e+00, -1.251664297935e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.740000000000e+00, -5.950962743677e-15,  0.000000000000e+00,  1.194075695094e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.493524994864e-14,  0.000000000000e+00, -1.251067274484e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.745000000000e+00, -5.943239355615e-15,  0.000000000000e+00,  1.194133137199e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.496499980449e-14,  0.000000000000e+00, -1.250470222269e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.750000000000e+00, -5.946996585205e-15,  0.000000000000e+00,  1.194190407000e+02,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.499473974654e-14,  0.000000000000e+00, -1.249873141376e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
